"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"113135987-113185987",2.5,1.32192809488736,2.13456230099954,0.619297030716015,0.5357207001972,0.584552175037643
"113140987-113105987",2.5,1.32192809488736,2.13456230099954,0.619297030716015,0.5357207001972,0.584552175037643
"113140987-113120987",2.5,1.32192809488736,2.13456230099954,0.619297030716015,0.5357207001972,0.584552175037643
"113140987-113125987",2.5,1.32192809488736,2.13456230099954,0.619297030716015,0.5357207001972,0.584552175037643
"113140987-113160987",2.5,1.32192809488736,2.16206580966024,0.611418990569533,0.540922233564917,0.584552175037643
"113145987-113005987",2.5,1.32192809488736,2.13456230099954,0.619297030716015,0.5357207001972,0.584552175037643
"113145987-113085987",2.5,1.32192809488736,2.16206580966024,0.611418990569533,0.540922233564917,0.584552175037643
"113145987-113175987",2.5,1.32192809488736,2.13456230099954,0.619297030716015,0.5357207001972,0.584552175037643
"113145987-113190987",2.5,1.32192809488736,2.13456230099954,0.619297030716015,0.5357207001972,0.584552175037643
"113155987-113050987",2.5,1.32192809488736,2.13456230099954,0.619297030716015,0.5357207001972,0.584552175037643
"113160987-113135987",2.5,1.32192809488736,2.13456230099954,0.619297030716015,0.5357207001972,0.584552175037643
"113160987-113140987",2.5,1.32192809488736,2.16206580966024,0.611418990569533,0.540922233564917,0.584552175037643
"113160987-113185987",4.5,2.16992500144231,3.23917443190111,0.66990063272658,0.502921136379939,0.584552175037643
"113165987-113100987",2.5,1.32192809488736,2.13456230099954,0.619297030716015,0.5357207001972,0.584552175037643
"113165987-113130987",2.5,1.32192809488736,2.13456230099954,0.619297030716015,0.5357207001972,0.584552175037643
"113165987-113180987",5,2.32192809488736,3.25806411894066,0.712671086302108,0.476049312248397,0.584552175037643
"113165987-113195987",4.5,2.16992500144231,3.23917443190111,0.66990063272658,0.502921136379939,0.584552175037643
"113170987-112940987",2.5,1.32192809488736,2.13456230099954,0.619297030716015,0.5357207001972,0.584552175037643
"113170987-113125987",2.5,1.32192809488736,2.13456230099954,0.619297030716015,0.5357207001972,0.584552175037643
"113175987-113090987",2.5,1.32192809488736,2.13456230099954,0.619297030716015,0.5357207001972,0.584552175037643
"113175987-113145987",2.5,1.32192809488736,2.13456230099954,0.619297030716015,0.5357207001972,0.584552175037643
"113180987-113130987",2.5,1.32192809488736,2.16206580966024,0.611418990569533,0.540922233564917,0.584552175037643
"113180987-113165987",5,2.32192809488736,3.25806411894066,0.712671086302108,0.476049312248397,0.584552175037643
"113185987-113130987",2.5,1.32192809488736,2.13456230099954,0.619297030716015,0.5357207001972,0.584552175037643
"113185987-113135987",2.5,1.32192809488736,2.13456230099954,0.619297030716015,0.5357207001972,0.584552175037643
"113185987-113160987",4.5,2.16992500144231,3.23917443190111,0.66990063272658,0.502921136379939,0.584552175037643
"113190987-113055987",2.5,1.32192809488736,2.13456230099954,0.619297030716015,0.5357207001972,0.584552175037643
"113190987-113125987",5,2.32192809488736,3.25806411894066,0.712671086302108,0.476049312248397,0.584552175037643
"113190987-113145987",2.5,1.32192809488736,2.13456230099954,0.619297030716015,0.5357207001972,0.584552175037643
"113195987-113165987",4.5,2.16992500144231,3.23917443190111,0.66990063272658,0.502921136379939,0.584552175037643
"112780987-112800987",3.5,1.8073549220576,3.1130150603988,0.58058020503957,0.561523416640772,0.601861425346394
"112800987-112780987",3.5,1.8073549220576,3.1130150603988,0.58058020503957,0.561523416640772,0.601861425346394
"112820987-112835987",3.5,1.8073549220576,3.1130150603988,0.58058020503957,0.561523416640772,0.601861425346394
"112835987-112820987",3.5,1.8073549220576,3.1130150603988,0.58058020503957,0.561523416640772,0.601861425346394
"113020987-113050987",3.5,1.8073549220576,3.1130150603988,0.58058020503957,0.561523416640772,0.601861425346394
"113050987-113020987",3.5,1.8073549220576,3.1130150603988,0.58058020503957,0.561523416640772,0.601861425346394
"113050987-113120987",3.5,1.8073549220576,3.1130150603988,0.58058020503957,0.561523416640772,0.601861425346394
"113070987-113090987",3.5,1.8073549220576,3.1130150603988,0.58058020503957,0.561523416640772,0.601861425346394
"113090987-113070987",3.5,1.8073549220576,3.1130150603988,0.58058020503957,0.561523416640772,0.601861425346394
"113120987-113050987",3.5,1.8073549220576,3.1130150603988,0.58058020503957,0.561523416640772,0.601861425346394
"112740987-112915987",3,1.58496250072116,3.03290497942516,0.522588907820503,0.601260361170137,0.630051759151149
"112765987-112800987",3,1.58496250072116,3.03290497942516,0.522588907820503,0.601260361170137,0.630051759151149
"112785987-112805987",3,1.58496250072116,3.03290497942516,0.522588907820503,0.601260361170137,0.630051759151149
"112800987-112765987",3,1.58496250072116,3.03290497942516,0.522588907820503,0.601260361170137,0.630051759151149
"112805987-112785987",3,1.58496250072116,3.03290497942516,0.522588907820503,0.601260361170137,0.630051759151149
"112820987-112960987",3,1.58496250072116,3.03290497942516,0.522588907820503,0.601260361170137,0.630051759151149
"112825987-112875987",3,1.58496250072116,3.03290497942516,0.522588907820503,0.601260361170137,0.630051759151149
"112875987-112825987",3,1.58496250072116,3.03290497942516,0.522588907820503,0.601260361170137,0.630051759151149
"112880987-112930987",3,1.58496250072116,3.03290497942516,0.522588907820503,0.601260361170137,0.630051759151149
"112895987-112940987",3,1.58496250072116,3.03290497942516,0.522588907820503,0.601260361170137,0.630051759151149
"112915987-112740987",3,1.58496250072116,3.03290497942516,0.522588907820503,0.601260361170137,0.630051759151149
"112915987-112945987",3,1.58496250072116,3.03290497942516,0.522588907820503,0.601260361170137,0.630051759151149
"112930987-112880987",3,1.58496250072116,3.03290497942516,0.522588907820503,0.601260361170137,0.630051759151149
"112940987-112895987",3,1.58496250072116,3.03290497942516,0.522588907820503,0.601260361170137,0.630051759151149
"112945987-112915987",3,1.58496250072116,3.03290497942516,0.522588907820503,0.601260361170137,0.630051759151149
"112955987-113000987",3,1.58496250072116,3.03290497942516,0.522588907820503,0.601260361170137,0.630051759151149
"112960987-112820987",3,1.58496250072116,3.03290497942516,0.522588907820503,0.601260361170137,0.630051759151149
"113000987-112955987",3,1.58496250072116,3.03290497942516,0.522588907820503,0.601260361170137,0.630051759151149
"113000987-113050987",3,1.58496250072116,3.03290497942516,0.522588907820503,0.601260361170137,0.630051759151149
"113050987-113000987",3,1.58496250072116,3.03290497942516,0.522588907820503,0.601260361170137,0.630051759151149
"113075987-113130987",3,1.58496250072116,3.03290497942516,0.522588907820503,0.601260361170137,0.630051759151149
"113110987-113160987",3,1.58496250072116,3.03290497942516,0.522588907820503,0.601260361170137,0.630051759151149
"113130987-113075987",3,1.58496250072116,3.03290497942516,0.522588907820503,0.601260361170137,0.630051759151149
"113155987-113190987",3,1.58496250072116,3.03290497942516,0.522588907820503,0.601260361170137,0.630051759151149
"113160987-113110987",3,1.58496250072116,3.03290497942516,0.522588907820503,0.601260361170137,0.630051759151149
"113165987-113185987",3,1.58496250072116,3.03290497942516,0.522588907820503,0.601260361170137,0.630051759151149
"113185987-113165987",3,1.58496250072116,3.03290497942516,0.522588907820503,0.601260361170137,0.630051759151149
"113190987-113155987",3,1.58496250072116,3.03290497942516,0.522588907820503,0.601260361170137,0.630051759151149
"112735987-112780987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112740987-113165987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112745987-112770987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112745987-112865987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112750987-112835987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112755987-112815987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112760987-112795987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112765987-112810987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112770987-112745987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112770987-112865987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112780987-112735987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112795987-112760987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112795987-112850987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112800987-112850987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112810987-112765987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112815987-112755987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112815987-112850987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112835987-112750987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112840987-112905987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112850987-112795987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112850987-112800987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112850987-112815987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112850987-112885987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112865987-112745987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112865987-112770987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112885987-112850987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112895987-112930987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112905987-112840987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112920987-112960987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112930987-112895987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112960987-112920987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112965987-112985987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112975987-113025987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112980987-113025987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112985987-112965987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112985987-113030987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112990987-113100987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"113025987-112975987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"113025987-112980987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"113030987-112985987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"113035987-113070987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"113055987-113125987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"113070987-113035987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"113090987-113135987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"113100987-112990987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"113100987-113130987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"113105987-113170987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"113120987-113155987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"113125987-113055987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"113130987-113100987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"113135987-113090987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"113135987-113175987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"113150987-113180987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"113150987-113185987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"113155987-113120987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"113165987-112740987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"113170987-113105987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"113175987-113135987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"113180987-113150987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"113185987-113150987",2.5,1.32192809488736,2.93126990581116,0.450974539146558,0.652007899468806,0.652007899468806
"112735987-112765987",2,1,2.51782469524219,0.397168238872885,0.691243401815098,NA
"112735987-112770987",1,0,2.37315904673056,0,1,NA
"112735987-112775987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112735987-112785987",1,0,2.37315904673056,0,1,NA
"112735987-112790987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112735987-112795987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112735987-112800987",0,NA,NA,NA,NA,NA
"112735987-112805987",2,1,2.51782469524219,0.397168238872885,0.691243401815098,NA
"112735987-112810987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112735987-112815987",1,0,2.37315904673056,0,1,NA
"112735987-112820987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112735987-112825987",0,NA,NA,NA,NA,NA
"112735987-112830987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112735987-112835987",1,0,2.37315904673056,0,1,NA
"112735987-112840987",0,NA,NA,NA,NA,NA
"112735987-112845987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112735987-112850987",1,0,2.37315904673056,0,1,NA
"112735987-112855987",0,NA,NA,NA,NA,NA
"112735987-112860987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112735987-112865987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112735987-112870987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112735987-112880987",2,1,2.49915197620668,0.400135729847788,0.689056548993229,NA
"112735987-112885987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112735987-112890987",2,1,2.51782469524219,0.397168238872885,0.691243401815098,NA
"112735987-112895987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112735987-112900987",0,NA,NA,NA,NA,NA
"112735987-112905987",0,NA,NA,NA,NA,NA
"112735987-112910987",0,NA,NA,NA,NA,NA
"112735987-112915987",0,NA,NA,NA,NA,NA
"112735987-112920987",0,NA,NA,NA,NA,NA
"112735987-112925987",2,1,2.78967616960906,0.358464545417161,0.719995696030497,NA
"112735987-112930987",1,0,2.20047837175745,0,1,NA
"112735987-112935987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112735987-112940987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112735987-112945987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112735987-112950987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112735987-112955987",2,1,2.51782469524219,0.397168238872885,0.691243401815098,NA
"112735987-112960987",1,0,2.37315904673056,0,1,NA
"112735987-112965987",1,0,2.20047837175745,0,1,NA
"112735987-112975987",0,NA,NA,NA,NA,NA
"112735987-112980987",0,NA,NA,NA,NA,NA
"112735987-112985987",0,NA,NA,NA,NA,NA
"112735987-112990987",0,NA,NA,NA,NA,NA
"112735987-112995987",1,0,2.37315904673056,0,1,NA
"112735987-113000987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112735987-113005987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112735987-113010987",0,NA,NA,NA,NA,NA
"112735987-113015987",0,NA,NA,NA,NA,NA
"112735987-113020987",0,NA,NA,NA,NA,NA
"112735987-113025987",0,NA,NA,NA,NA,NA
"112735987-113030987",0,NA,NA,NA,NA,NA
"112735987-113035987",1,0,2.37315904673056,0,1,NA
"112735987-113040987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112735987-113045987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112735987-113050987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112735987-113055987",0,NA,NA,NA,NA,NA
"112735987-113060987",0,NA,NA,NA,NA,NA
"112735987-113065987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112735987-113070987",0,NA,NA,NA,NA,NA
"112735987-113075987",0,NA,NA,NA,NA,NA
"112735987-113080987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112735987-113085987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112735987-113090987",0,NA,NA,NA,NA,NA
"112735987-113095987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112735987-113100987",0,NA,NA,NA,NA,NA
"112735987-113105987",0,NA,NA,NA,NA,NA
"112735987-113110987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112735987-113115987",0,NA,NA,NA,NA,NA
"112735987-113120987",0,NA,NA,NA,NA,NA
"112735987-113125987",0,NA,NA,NA,NA,NA
"112735987-113130987",0,NA,NA,NA,NA,NA
"112735987-113135987",0,NA,NA,NA,NA,NA
"112735987-113140987",0,NA,NA,NA,NA,NA
"112735987-113145987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112735987-113150987",0,NA,NA,NA,NA,NA
"112735987-113155987",0,NA,NA,NA,NA,NA
"112735987-113160987",0,NA,NA,NA,NA,NA
"112735987-113165987",0,NA,NA,NA,NA,NA
"112735987-113170987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112735987-113175987",0,NA,NA,NA,NA,NA
"112735987-113180987",0,NA,NA,NA,NA,NA
"112735987-113185987",0,NA,NA,NA,NA,NA
"112735987-113190987",0,NA,NA,NA,NA,NA
"112735987-113195987",0,NA,NA,NA,NA,NA
"112740987-112760987",2,1,2.49915197620668,0.400135729847788,0.689056548993229,NA
"112740987-112765987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112740987-112780987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112740987-112785987",2,1,2.78967616960906,0.358464545417161,0.719995696030497,NA
"112740987-112795987",1,0,2.37315904673056,0,1,NA
"112740987-112800987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112740987-112805987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112740987-112810987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112740987-112815987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112740987-112820987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112740987-112825987",1,0,2.37315904673056,0,1,NA
"112740987-112830987",2,1,2.49915197620668,0.400135729847788,0.689056548993229,NA
"112740987-112835987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112740987-112840987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112740987-112845987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112740987-112850987",0,NA,NA,NA,NA,NA
"112740987-112855987",0,NA,NA,NA,NA,NA
"112740987-112860987",1,0,2.37315904673056,0,1,NA
"112740987-112865987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112740987-112870987",1,0,2.20047837175745,0,1,NA
"112740987-112875987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112740987-112885987",0,NA,NA,NA,NA,NA
"112740987-112890987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112740987-112895987",0,NA,NA,NA,NA,NA
"112740987-112905987",1,0,2.20047837175745,0,1,NA
"112740987-112910987",1,0,2.20047837175745,0,1,NA
"112740987-112920987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112740987-112925987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112740987-112930987",1,0,2.37315904673056,0,1,NA
"112740987-112935987",2,1,2.78967616960906,0.358464545417161,0.719995696030497,NA
"112740987-112945987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112740987-112955987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112740987-112960987",0,NA,NA,NA,NA,NA
"112740987-112965987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112740987-112970987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112740987-112975987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112740987-112980987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112740987-112985987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112740987-112990987",0,NA,NA,NA,NA,NA
"112740987-112995987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112740987-113000987",0,NA,NA,NA,NA,NA
"112740987-113005987",0,NA,NA,NA,NA,NA
"112740987-113010987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112740987-113015987",0,NA,NA,NA,NA,NA
"112740987-113020987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112740987-113025987",0,NA,NA,NA,NA,NA
"112740987-113030987",0,NA,NA,NA,NA,NA
"112740987-113035987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112740987-113040987",0,NA,NA,NA,NA,NA
"112740987-113045987",1,0,2.37315904673056,0,1,NA
"112740987-113050987",0,NA,NA,NA,NA,NA
"112740987-113055987",0,NA,NA,NA,NA,NA
"112740987-113060987",0,NA,NA,NA,NA,NA
"112740987-113065987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112740987-113070987",1,0,2.37315904673056,0,1,NA
"112740987-113075987",0,NA,NA,NA,NA,NA
"112740987-113080987",0,NA,NA,NA,NA,NA
"112740987-113085987",0,NA,NA,NA,NA,NA
"112740987-113090987",1,0,2.37315904673056,0,1,NA
"112740987-113095987",0,NA,NA,NA,NA,NA
"112740987-113100987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112740987-113105987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112740987-113110987",0,NA,NA,NA,NA,NA
"112740987-113115987",0,NA,NA,NA,NA,NA
"112740987-113120987",0,NA,NA,NA,NA,NA
"112740987-113125987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112740987-113130987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112740987-113135987",0,NA,NA,NA,NA,NA
"112740987-113140987",0,NA,NA,NA,NA,NA
"112740987-113145987",0,NA,NA,NA,NA,NA
"112740987-113150987",0,NA,NA,NA,NA,NA
"112740987-113155987",0,NA,NA,NA,NA,NA
"112740987-113160987",0,NA,NA,NA,NA,NA
"112740987-113170987",0,NA,NA,NA,NA,NA
"112740987-113175987",0,NA,NA,NA,NA,NA
"112740987-113180987",0,NA,NA,NA,NA,NA
"112740987-113185987",0,NA,NA,NA,NA,NA
"112740987-113190987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112740987-113195987",0,NA,NA,NA,NA,NA
"112745987-112760987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112745987-112765987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112745987-112775987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112745987-112780987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112745987-112785987",2,1,2.78967616960906,0.358464545417161,0.719995696030497,NA
"112745987-112790987",2,1,2.51782469524219,0.397168238872885,0.691243401815098,NA
"112745987-112810987",1,0,2.20047837175745,0,1,NA
"112745987-112815987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112745987-112820987",0,NA,NA,NA,NA,NA
"112745987-112825987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112745987-112835987",1,0,2.20047837175745,0,1,NA
"112745987-112840987",0,NA,NA,NA,NA,NA
"112745987-112845987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112745987-112850987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112745987-112855987",1,0,2.37315904673056,0,1,NA
"112745987-112860987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112745987-112870987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112745987-112885987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112745987-112890987",0,NA,NA,NA,NA,NA
"112745987-112895987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112745987-112900987",1,0,2.20047837175745,0,1,NA
"112745987-112905987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112745987-112910987",1,0,2.20047837175745,0,1,NA
"112745987-112915987",2,1,2.51782469524219,0.397168238872885,0.691243401815098,NA
"112745987-112920987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112745987-112930987",0,NA,NA,NA,NA,NA
"112745987-112940987",2,1,2.78967616960906,0.358464545417161,0.719995696030497,NA
"112745987-112945987",1,0,2.20047837175745,0,1,NA
"112745987-112950987",1,0,2.37315904673056,0,1,NA
"112745987-112955987",1,0,2.20047837175745,0,1,NA
"112745987-112960987",1,0,2.37315904673056,0,1,NA
"112745987-112965987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112745987-112970987",1,0,2.20047837175745,0,1,NA
"112745987-112975987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112745987-112980987",0,NA,NA,NA,NA,NA
"112745987-112985987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112745987-112990987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112745987-112995987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112745987-113000987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112745987-113005987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112745987-113010987",0,NA,NA,NA,NA,NA
"112745987-113015987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112745987-113020987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112745987-113025987",0,NA,NA,NA,NA,NA
